Date,Power_kW,temp_C,Hour,WeekDay,Clusters
2017-01-01 01:00:00,119.1906989,7.930000000000001,1,6,cluster2
2017-01-01 02:00:00,117.9729915,7.263416666666668,2,6,cluster2
2017-01-01 03:00:00,116.4132879,6.831333333333333,3,6,cluster2
2017-01-01 04:00:00,116.1723836,6.50025,4,6,cluster2
2017-01-01 05:00:00,114.8782817,6.0064166666666665,5,6,cluster2
2017-01-01 06:00:00,116.1282213,5.645833333333333,6,6,cluster2
2017-01-01 07:00:00,116.1114773,5.4777499999999995,7,6,cluster2
2017-01-01 08:00:00,112.4997965,5.4102500000000004,8,6,cluster2
2017-01-01 09:00:00,112.9510473,5.4805833333333345,9,6,cluster2
2017-01-01 10:00:00,112.7486542,6.016833333333334,10,6,cluster2
2017-01-01 11:00:00,112.3430308,6.882416666666667,11,6,cluster2
2017-01-01 12:00:00,113.6214352,7.56,12,6,cluster2
2017-01-01 13:00:00,113.8309445,8.729999999999999,13,6,cluster2
2017-01-01 14:00:00,114.5270763,9.809166666666668,14,6,cluster2
2017-01-01 15:00:00,114.3096136,9.735833333333334,15,6,cluster2
2017-01-01 16:00:00,117.1276288,9.525833333333335,16,6,cluster2
2017-01-01 17:00:00,116.887771,8.9725,17,6,cluster2
2017-01-01 18:00:00,118.3451269,8.865,18,6,cluster2
2017-01-01 19:00:00,117.9116666,8.984166666666665,19,6,cluster2
2017-01-01 20:00:00,125.8803455,9.186666666666667,20,6,cluster2
2017-01-01 21:00:00,126.0302043,9.174166666666666,21,6,cluster2
2017-01-01 22:00:00,125.6538829,10.007499999999999,22,6,cluster2
2017-01-01 23:00:00,126.1955513,9.882307692307693,23,6,cluster2
2017-01-02 00:00:00,126.10325,9.47166666666667,0,0,cluster2
2017-01-02 01:00:00,128.5286184,10.209166666666667,1,0,cluster2
2017-01-02 02:00:00,125.8692526,9.975833333333332,2,0,cluster2
2017-01-02 03:00:00,126.8868692,9.791666666666666,3,0,cluster2
2017-01-02 04:00:00,127.1987262,9.895000000000001,4,0,cluster2
2017-01-02 05:00:00,126.4075722,10.042499999999999,5,0,cluster2
2017-01-02 06:00:00,139.113338,10.42,6,0,cluster2
2017-01-02 07:00:00,161.108675,10.256666666666666,7,0,cluster2
2017-01-02 08:00:00,207.5688797,10.105833333333335,8,0,cluster3
2017-01-02 09:00:00,298.6870068,10.384166666666667,9,0,cluster1
2017-01-02 10:00:00,336.420448,10.936666666666667,10,0,cluster1
2017-01-02 11:00:00,344.547567,11.874166666666667,11,0,cluster1
2017-01-02 12:00:00,317.6479124,12.63,12,0,cluster1
2017-01-02 13:00:00,319.1310122,13.617500000000001,13,0,cluster1
2017-01-02 14:00:00,335.5880619,13.714166666666669,14,0,cluster1
2017-01-02 15:00:00,333.6758971,13.20083333333333,15,0,cluster1
2017-01-02 16:00:00,310.4942477,13.099166666666667,16,0,cluster1
2017-01-02 17:00:00,263.5074442,13.498333333333333,17,0,cluster3
2017-01-02 18:00:00,205.6567149,13.875,18,0,cluster3
2017-01-02 19:00:00,172.1417152,13.494166666666667,19,0,cluster2
2017-01-02 20:00:00,142.1375137,13.40333333333333,20,0,cluster2
2017-01-02 21:00:00,135.6644926,13.689166666666667,21,0,cluster2
2017-01-02 22:00:00,133.9245817,13.789166666666667,22,0,cluster2
2017-01-02 23:00:00,132.5417366,14.146153846153844,23,0,cluster2
2017-01-03 00:00:00,134.0449292,14.389999999999999,0,1,cluster2
2017-01-03 01:00:00,133.265496,14.2275,1,1,cluster2
2017-01-03 02:00:00,129.9405562,13.520000000000001,2,1,cluster2
2017-01-03 03:00:00,129.0342872,13.185,3,1,cluster2
2017-01-03 04:00:00,129.5125377,14.351666666666667,4,1,cluster2
2017-01-03 05:00:00,132.7612923,14.8125,5,1,cluster2
2017-01-03 06:00:00,145.9055416,14.8925,6,1,cluster2
2017-01-03 07:00:00,172.6256168,14.915,7,1,cluster2
2017-01-03 08:00:00,225.1266381,14.969166666666668,8,1,cluster3
2017-01-03 09:00:00,294.2259866,15.356666666666664,9,1,cluster1
2017-01-03 10:00:00,323.5727768,15.551666666666668,10,1,cluster1
2017-01-03 11:00:00,327.5505233,15.38833333333333,11,1,cluster1
2017-01-03 12:00:00,303.585464,16.289166666666663,12,1,cluster1
2017-01-03 13:00:00,291.0075805,16.326666666666668,13,1,cluster1
2017-01-03 14:00:00,301.1577933,16.334166666666665,14,1,cluster1
2017-01-03 15:00:00,296.4267761,16.42833333333333,15,1,cluster1
2017-01-03 16:00:00,276.0072588,15.54,16,1,cluster3
2017-01-03 17:00:00,245.6229685,15.3375,17,1,cluster3
2017-01-03 18:00:00,197.7462214,15.173333333333334,18,1,cluster3
2017-01-03 19:00:00,166.4698945,15.049999999999999,19,1,cluster2
2017-01-03 20:00:00,138.3177887,14.9475,20,1,cluster2
2017-01-03 21:00:00,127.9233228,14.949166666666668,21,1,cluster2
2017-01-03 22:00:00,127.3550733,14.954166666666666,22,1,cluster2
2017-01-03 23:00:00,125.6352552,14.682499999999997,23,1,cluster2
2017-01-04 00:00:00,128.3034116,13.965833333333336,0,2,cluster2
2017-01-04 01:00:00,123.6755793,13.1275,1,2,cluster2
2017-01-04 02:00:00,122.8063564,12.771666666666668,2,2,cluster2
2017-01-04 03:00:00,125.3307237,12.066666666666665,3,2,cluster2
2017-01-04 04:00:00,134.0426269,11.721666666666666,4,2,cluster2
2017-01-04 05:00:00,134.546412,11.645000000000001,5,2,cluster2
2017-01-04 06:00:00,151.9187306,11.561666666666667,6,2,cluster2
2017-01-04 07:00:00,185.6894949,11.54,7,2,cluster2
2017-01-04 08:00:00,238.7110453,11.348333333333336,8,2,cluster3
2017-01-04 09:00:00,309.6116296,11.493333333333332,9,2,cluster1
2017-01-04 10:00:00,378.0956361,11.773333333333333,10,2,cluster1
2017-01-04 11:00:00,357.9109534,12.282499999999999,11,2,cluster1
2017-01-04 12:00:00,300.7846114,13.212499999999999,12,2,cluster1
2017-01-04 13:00:00,288.7027689,14.205833333333333,13,2,cluster1
2017-01-04 14:00:00,306.6502439,14.279166666666667,14,2,cluster1
2017-01-04 15:00:00,310.2757385,14.047499999999998,15,2,cluster1
2017-01-04 16:00:00,312.0401375,13.847500000000002,16,2,cluster1
2017-01-04 17:00:00,276.8632958,13.749166666666667,17,2,cluster3
2017-01-04 18:00:00,223.9129074,13.616666666666667,18,2,cluster3
2017-01-04 19:00:00,188.70488,13.453333333333333,19,2,cluster3
2017-01-04 20:00:00,160.4133804,13.068333333333333,20,2,cluster2
2017-01-04 21:00:00,151.5851064,12.902500000000002,21,2,cluster2
2017-01-04 22:00:00,149.722755,12.415833333333333,22,2,cluster2
2017-01-04 23:00:00,147.8392643,12.093846153846155,23,2,cluster2
2017-01-05 00:00:00,145.1552011,11.873333333333335,0,3,cluster2
2017-01-05 01:00:00,144.6811366,11.826666666666666,1,3,cluster2
2017-01-05 02:00:00,144.8464836,11.335833333333333,2,3,cluster2
2017-01-05 03:00:00,141.0818045,10.825000000000001,3,3,cluster2
2017-01-05 04:00:00,126.3399683,10.777500000000002,4,3,cluster2
2017-01-05 05:00:00,131.7221178,10.339166666666666,5,3,cluster2
2017-01-05 06:00:00,143.4341272,9.801666666666668,6,3,cluster2
2017-01-05 07:00:00,172.1500872,9.226666666666667,7,3,cluster2
2017-01-05 08:00:00,243.3392962,8.825,8,3,cluster3
2017-01-05 09:00:00,306.1259474,8.76,9,3,cluster1
2017-01-05 10:00:00,319.2626619,9.19,10,3,cluster1
2017-01-05 11:00:00,319.2323134,9.628333333333334,11,3,cluster1
2017-01-05 12:00:00,297.469718,9.718333333333335,12,3,cluster1
2017-01-05 13:00:00,298.3046157,10.295833333333333,13,3,cluster1
2017-01-05 14:00:00,315.3433101,10.200833333333334,14,3,cluster1
2017-01-05 15:00:00,314.1534396,10.051666666666668,15,3,cluster1
2017-01-05 16:00:00,304.8477523,10.045,16,3,cluster1
2017-01-05 17:00:00,272.1588597,9.952499999999999,17,3,cluster3
2017-01-05 18:00:00,205.8624568,9.9625,18,3,cluster3
2017-01-05 19:00:00,174.3648998,9.915833333333333,19,3,cluster2
2017-01-05 20:00:00,145.3192923,9.7875,20,3,cluster2
2017-01-05 21:00:00,132.0946718,9.650833333333333,21,3,cluster2
2017-01-05 22:00:00,132.2568793,9.28,22,3,cluster2
2017-01-05 23:00:00,130.1241123,9.165833333333332,23,3,cluster2
2017-01-06 00:00:00,132.6275496,9.445,0,4,cluster2
2017-01-06 01:00:00,132.3874825,9.258333333333335,1,4,cluster2
2017-01-06 02:00:00,129.7678837,9.056666666666667,2,4,cluster2
2017-01-06 03:00:00,129.9788581,8.610000000000001,3,4,cluster2
2017-01-06 04:00:00,127.9710432,8.184166666666666,4,4,cluster2
2017-01-06 05:00:00,123.7492529,8.361666666666666,5,4,cluster2
2017-01-06 06:00:00,141.1291063,8.220833333333333,6,4,cluster2
2017-01-06 07:00:00,178.7639672,7.815833333333333,7,4,cluster2
2017-01-06 08:00:00,247.6776666,7.44,8,4,cluster3
2017-01-06 09:00:00,318.7216214,7.142499999999998,9,4,cluster1
2017-01-06 10:00:00,337.0563014,7.178666666666668,10,4,cluster1
2017-01-06 11:00:00,343.5950427,7.409166666666667,11,4,cluster1
2017-01-06 12:00:00,308.0086009,7.896666666666666,12,4,cluster1
2017-01-06 13:00:00,294.9641877,8.71,13,4,cluster1
2017-01-06 14:00:00,295.3047188,10.915000000000001,14,4,cluster1
2017-01-06 15:00:00,291.7457816,12.513333333333334,15,4,cluster1
2017-01-06 16:00:00,277.6077759,12.749999999999998,16,4,cluster3
2017-01-06 17:00:00,240.5057928,12.152500000000002,17,4,cluster3
2017-01-06 18:00:00,202.8449787,12.3575,18,4,cluster3
2017-01-06 19:00:00,172.0422977,12.5375,19,4,cluster2
2017-01-06 20:00:00,150.2416097,12.189166666666667,20,4,cluster2
2017-01-06 21:00:00,139.5354961,11.205833333333333,21,4,cluster2
2017-01-06 22:00:00,133.1660785,10.2,22,4,cluster2
2017-01-06 23:00:00,131.714583,9.675384615384614,23,4,cluster2
2017-01-07 00:00:00,136.7832011,9.49,0,5,cluster2
2017-01-07 01:00:00,135.0504064,9.2475,1,5,cluster2
2017-01-07 02:00:00,134.8025952,8.788333333333334,2,5,cluster2
2017-01-07 03:00:00,133.7893739,8.275833333333333,3,5,cluster2
2017-01-07 04:00:00,131.961557,7.739166666666667,4,5,cluster2
2017-01-07 05:00:00,131.3910052,7.385833333333333,5,5,cluster2
2017-01-07 06:00:00,134.3586699,7.290000000000002,6,5,cluster2
2017-01-07 07:00:00,134.9047336,7.140833333333334,7,5,cluster2
2017-01-07 08:00:00,141.3576619,7.207083333333333,8,5,cluster2
2017-01-07 09:00:00,136.1153248,8.15,9,5,cluster2
2017-01-07 10:00:00,135.0024767,9.059999999999997,10,5,cluster2
2017-01-07 11:00:00,131.5004691,9.874166666666666,11,5,cluster2
2017-01-07 12:00:00,132.3106694,10.8575,12,5,cluster2
2017-01-07 13:00:00,138.2003714,11.833333333333334,13,5,cluster2
2017-01-07 14:00:00,139.8241208,12.53,14,5,cluster2
2017-01-07 15:00:00,143.311896,13.441666666666668,15,5,cluster2
2017-01-07 16:00:00,161.7217147,13.421666666666665,16,5,cluster2
2017-01-07 17:00:00,193.7234754,12.286666666666667,17,5,cluster3
2017-01-07 18:00:00,193.5654539,12.03,18,5,cluster3
2017-01-07 19:00:00,144.2100023,11.966666666666669,19,5,cluster2
2017-01-07 20:00:00,140.9637593,11.746666666666668,20,5,cluster2
2017-01-07 21:00:00,139.1652444,11.470833333333337,21,5,cluster2
2017-01-07 22:00:00,138.1287908,11.295,22,5,cluster2
2017-01-07 23:00:00,136.4397398,10.276666666666667,23,5,cluster2
2017-01-08 00:00:00,135.9160712,9.829166666666667,0,6,cluster2
2017-01-08 01:00:00,134.1803463,9.2875,1,6,cluster2
2017-01-08 02:00:00,133.3730762,8.750833333333333,2,6,cluster2
2017-01-08 03:00:00,132.4358308,7.430833333333335,3,6,cluster2
2017-01-08 04:00:00,129.6441874,7.076833333333333,4,6,cluster2
2017-01-08 05:00:00,129.701117,6.764666666666666,5,6,cluster2
2017-01-08 06:00:00,129.1429139,6.522583333333333,6,6,cluster2
2017-01-08 07:00:00,127.7075345,6.25875,7,6,cluster2
2017-01-08 08:00:00,126.8684508,6.531083333333332,8,6,cluster2
2017-01-08 09:00:00,128.0258798,6.995500000000001,9,6,cluster2
2017-01-08 10:00:00,128.6361986,8.003333333333334,10,6,cluster2
2017-01-08 11:00:00,128.1123207,9.2475,11,6,cluster2
2017-01-08 12:00:00,130.4298996,10.240833333333335,12,6,cluster2
2017-01-08 13:00:00,129.5571186,11.4475,13,6,cluster2
2017-01-08 14:00:00,130.5619679,12.266666666666667,14,6,cluster2
2017-01-08 15:00:00,130.9977305,12.4625,15,6,cluster2
2017-01-08 16:00:00,132.597829,12.543333333333335,16,6,cluster2
2017-01-08 17:00:00,134.1713464,11.771666666666667,17,6,cluster2
2017-01-08 18:00:00,139.5269148,11.448333333333332,18,6,cluster2
2017-01-08 19:00:00,145.5516153,10.990833333333335,19,6,cluster2
2017-01-08 20:00:00,142.4209059,10.247500000000002,20,6,cluster2
2017-01-08 21:00:00,140.8662255,9.994166666666667,21,6,cluster2
2017-01-08 22:00:00,139.2521039,9.750833333333334,22,6,cluster2
2017-01-08 23:00:00,141.4769629,9.258461538461539,23,6,cluster2
2017-01-09 00:00:00,141.4660793,8.882499999999999,0,0,cluster2
2017-01-09 01:00:00,142.217257,8.838333333333333,1,0,cluster2
2017-01-09 02:00:00,139.1288262,9.058333333333334,2,0,cluster2
2017-01-09 03:00:00,143.9372844,8.589166666666667,3,0,cluster2
2017-01-09 04:00:00,142.8832496,7.5299999999999985,4,0,cluster2
2017-01-09 05:00:00,147.1602951,8.314166666666667,5,0,cluster2
2017-01-09 06:00:00,150.7290694,7.6611666666666665,6,0,cluster2
2017-01-09 07:00:00,185.5482174,6.286583333333334,7,0,cluster2
2017-01-09 08:00:00,271.7270738,6.707,8,0,cluster3
2017-01-09 09:00:00,362.2746491,7.8224166666666655,9,0,cluster1
2017-01-09 10:00:00,369.745194,7.883333333333334,10,0,cluster1
2017-01-09 11:00:00,382.3906814,9.729166666666666,11,0,cluster1
2017-01-09 12:00:00,342.425265,11.163333333333334,12,0,cluster1
2017-01-09 13:00:00,333.8182211,13.209166666666667,13,0,cluster1
2017-01-09 14:00:00,338.8472815,15.978333333333333,14,0,cluster1
2017-01-09 15:00:00,352.7805918,15.89333333333333,15,0,cluster1
2017-01-09 16:00:00,342.5922864,16.100833333333334,16,0,cluster1
2017-01-09 17:00:00,300.6267992,14.736666666666665,17,0,cluster1
2017-01-09 18:00:00,243.9088015,13.589166666666669,18,0,cluster3
2017-01-09 19:00:00,204.8843979,13.299166666666666,19,0,cluster3
2017-01-09 20:00:00,146.0824001,12.756666666666668,20,0,cluster2
2017-01-09 21:00:00,136.4502048,11.835833333333333,21,0,cluster2
2017-01-09 22:00:00,140.421463,11.463333333333336,22,0,cluster2
2017-01-09 23:00:00,145.5509874,11.935,23,0,cluster2
2017-01-10 00:00:00,145.2112935,11.938333333333334,0,1,cluster2
2017-01-10 01:00:00,143.1871532,11.6475,1,1,cluster2
2017-01-10 02:00:00,143.3638024,11.42416666666667,2,1,cluster2
2017-01-10 03:00:00,144.0616086,11.413333333333336,3,1,cluster2
2017-01-10 04:00:00,140.9643872,11.351666666666667,4,1,cluster2
2017-01-10 05:00:00,144.7215315,11.229999999999999,5,1,cluster2
2017-01-10 06:00:00,156.9285354,11.407499999999999,6,1,cluster2
2017-01-10 07:00:00,191.373455,11.945,7,1,cluster3
2017-01-10 08:00:00,265.1297285,11.981666666666667,8,1,cluster3
2017-01-10 09:00:00,342.2329183,12.263333333333335,9,1,cluster1
2017-01-10 10:00:00,363.7020751,12.800833333333332,10,1,cluster1
2017-01-10 11:00:00,365.230593,13.693333333333335,11,1,cluster1
2017-01-10 12:00:00,340.6564707,14.151666666666666,12,1,cluster1
2017-01-10 13:00:00,339.465763,14.70583333333333,13,1,cluster1
2017-01-10 14:00:00,343.1385594,13.883333333333335,14,1,cluster1
2017-01-10 15:00:00,344.0038056,13.959166666666667,15,1,cluster1
2017-01-10 16:00:00,343.097118,13.1925,16,1,cluster1
2017-01-10 17:00:00,299.1822106,12.934166666666668,17,1,cluster1
2017-01-10 18:00:00,237.4219666,12.707500000000001,18,1,cluster3
2017-01-10 19:00:00,193.5248497,12.457500000000001,19,1,cluster3
2017-01-10 20:00:00,157.7255498,12.565,20,1,cluster2
2017-01-10 21:00:00,145.8971696,12.430833333333332,21,1,cluster2
2017-01-10 22:00:00,141.8570517,12.360000000000001,22,1,cluster2
2017-01-10 23:00:00,142.6350198,12.394999999999998,23,1,cluster2
2017-01-11 00:00:00,143.1216423,12.244166666666665,0,2,cluster2
2017-01-11 01:00:00,141.5033347,12.224166666666664,1,2,cluster2
2017-01-11 02:00:00,142.3702553,12.2475,2,2,cluster2
2017-01-11 03:00:00,139.7734702,12.285833333333331,3,2,cluster2
2017-01-11 04:00:00,137.2941024,12.214166666666669,4,2,cluster2
2017-01-11 05:00:00,141.5906128,12.075000000000001,5,2,cluster2
2017-01-11 06:00:00,152.2958892,11.874999999999998,6,2,cluster2
2017-01-11 07:00:00,180.8111305,11.852500000000001,7,2,cluster2
2017-01-11 08:00:00,240.6922791,12.078333333333333,8,2,cluster3
2017-01-11 09:00:00,305.3682814,12.941538461538462,9,2,cluster1
2017-01-11 10:00:00,342.1954536,13.8425,10,2,cluster1
2017-01-11 11:00:00,348.0502025,13.817499999999997,11,2,cluster1
2017-01-11 12:00:00,314.8504086,16.348333333333333,12,2,cluster1
2017-01-11 13:00:00,288.3572146,16.840833333333332,13,2,cluster1
2017-01-11 14:00:00,301.4962314,17.64166666666667,14,2,cluster1
2017-01-11 15:00:00,316.4136703,18.19333333333334,15,2,cluster1
2017-01-11 16:00:00,311.7404199,17.034166666666668,16,2,cluster1
2017-01-11 17:00:00,284.4123282,15.9375,17,2,cluster1
2017-01-11 18:00:00,233.4211971,15.682500000000003,18,2,cluster3
2017-01-11 19:00:00,201.5713882,14.800000000000002,19,2,cluster3
2017-01-11 20:00:00,161.09821,14.650000000000004,20,2,cluster2
2017-01-11 21:00:00,151.6173386,13.526666666666666,21,2,cluster2
2017-01-11 22:00:00,146.0568655,13.178333333333333,22,2,cluster2
2017-01-11 23:00:00,144.9477848,12.76,23,2,cluster2
2017-01-12 00:00:00,147.0129479,12.317500000000003,0,3,cluster2
2017-01-12 01:00:00,145.015598,11.3825,1,3,cluster2
2017-01-12 02:00:00,141.3796384,10.759166666666667,2,3,cluster2
2017-01-12 03:00:00,142.353302,10.4575,3,3,cluster2
2017-01-12 04:00:00,141.3398714,9.453333333333335,4,3,cluster2
2017-01-12 05:00:00,144.5339987,8.930833333333334,5,3,cluster2
2017-01-12 06:00:00,155.4525518,8.348333333333334,6,3,cluster2
2017-01-12 07:00:00,185.400033,8.110833333333334,7,3,cluster2
2017-01-12 08:00:00,268.0429752,8.386666666666665,8,3,cluster3
2017-01-12 09:00:00,337.531831,9.027499999999998,9,3,cluster1
2017-01-12 10:00:00,357.9461158,10.366666666666665,10,3,cluster1
2017-01-12 11:00:00,364.3751839,9.783333333333333,11,3,cluster1
2017-01-12 12:00:00,333.5817121,10.239166666666666,12,3,cluster1
2017-01-12 13:00:00,328.8977874,10.750833333333333,13,3,cluster1
2017-01-12 14:00:00,341.1679999,12.31,14,3,cluster1
2017-01-12 15:00:00,332.8880919,13.704166666666667,15,3,cluster1
2017-01-12 16:00:00,315.2675435,13.569166666666668,16,3,cluster1
2017-01-12 17:00:00,303.240119,12.905833333333334,17,3,cluster1
2017-01-12 18:00:00,243.8290582,12.284166666666666,18,3,cluster3
2017-01-12 19:00:00,207.313743,12.165833333333333,19,3,cluster3
2017-01-12 20:00:00,171.4311417,12.136923076923077,20,3,cluster2
2017-01-12 21:00:00,156.0327314,12.162500000000001,21,3,cluster2
2017-01-12 22:00:00,152.1033332,12.309166666666664,22,3,cluster2
2017-01-12 23:00:00,151.3707832,12.05,23,3,cluster2
2017-01-13 00:00:00,149.4621765,11.808333333333335,0,4,cluster2
2017-01-13 01:00:00,142.9860159,11.657499999999999,1,4,cluster2
2017-01-13 02:00:00,142.6249734,11.430833333333334,2,4,cluster2
2017-01-13 03:00:00,143.9186567,11.473333333333334,3,4,cluster2
2017-01-13 04:00:00,141.3377784,11.621666666666668,4,4,cluster2
2017-01-13 05:00:00,142.2810935,11.297500000000001,5,4,cluster2
2017-01-13 06:00:00,157.5281799,10.758333333333333,6,4,cluster2
2017-01-13 07:00:00,195.2565979,10.294166666666667,7,4,cluster3
2017-01-13 08:00:00,266.4129468,10.3775,8,4,cluster3
2017-01-13 09:00:00,352.9662409,11.114166666666668,9,4,cluster1
2017-01-13 10:00:00,382.9237685,11.348333333333334,10,4,cluster1
2017-01-13 11:00:00,388.23057,11.607500000000002,11,4,cluster1
2017-01-13 12:00:00,338.0186628,11.944166666666668,12,4,cluster1
2017-01-13 13:00:00,306.9353105,12.146666666666667,13,4,cluster1
2017-01-13 14:00:00,309.9504863,12.180833333333332,14,4,cluster1
2017-01-13 15:00:00,334.0892646,12.075000000000001,15,4,cluster1
2017-01-13 16:00:00,324.4941154,11.5475,16,4,cluster1
2017-01-13 17:00:00,291.3447628,10.729999999999999,17,4,cluster1
2017-01-13 18:00:00,228.2002086,9.902499999999998,18,4,cluster3
2017-01-13 19:00:00,193.6891502,9.692499999999999,19,4,cluster3
2017-01-13 20:00:00,158.5397268,9.572500000000002,20,4,cluster2
2017-01-13 21:00:00,148.9586007,9.3025,21,4,cluster2
2017-01-13 22:00:00,142.4380685,9.145833333333334,22,4,cluster2
2017-01-13 23:00:00,143.0718289,9.02230769230769,23,4,cluster2
2017-01-14 00:00:00,142.7222979,8.782499999999999,0,5,cluster2
2017-01-14 01:00:00,140.7075761,8.58,1,5,cluster2
2017-01-14 02:00:00,138.3267886,8.246666666666668,2,5,cluster2
2017-01-14 03:00:00,139.209616,8.061666666666667,3,5,cluster2
2017-01-14 04:00:00,132.4393889,7.529166666666668,4,5,cluster2
2017-01-14 05:00:00,131.3840983,7.383333333333333,5,5,cluster2
2017-01-14 06:00:00,137.9709786,7.403333333333333,6,5,cluster2
2017-01-14 07:00:00,141.0908044,7.578333333333333,7,5,cluster2
2017-01-14 08:00:00,143.6176833,7.756666666666668,8,5,cluster2
2017-01-14 09:00:00,145.3019204,8.521666666666667,9,5,cluster2
2017-01-14 10:00:00,131.9701383,8.86,10,5,cluster2
2017-01-14 11:00:00,130.963196,9.374166666666666,11,5,cluster2
2017-01-14 12:00:00,127.2102377,10.315833333333336,12,5,cluster2
2017-01-14 13:00:00,130.5979675,11.091666666666667,13,5,cluster2
2017-01-14 14:00:00,130.3664817,11.40333333333333,14,5,cluster2
2017-01-14 15:00:00,133.2077292,11.886666666666665,15,5,cluster2
2017-01-14 16:00:00,135.844072,12.049999999999999,16,5,cluster2
2017-01-14 17:00:00,149.3679915,11.3075,17,5,cluster2
2017-01-14 18:00:00,144.0272834,9.823333333333332,18,5,cluster2
2017-01-14 19:00:00,143.1335724,9.119166666666667,19,5,cluster2
2017-01-14 20:00:00,140.5451593,8.779166666666667,20,5,cluster2
2017-01-14 21:00:00,142.1241185,8.790833333333333,21,5,cluster2
2017-01-14 22:00:00,140.295883,8.751666666666667,22,5,cluster2
2017-01-14 23:00:00,139.3718235,8.6225,23,5,cluster2
2017-01-15 00:00:00,141.8486797,8.344999999999999,0,6,cluster2
2017-01-15 01:00:00,135.3936584,7.896666666666667,1,6,cluster2
2017-01-15 02:00:00,131.2346581,7.3450000000000015,2,6,cluster2
2017-01-15 03:00:00,131.8428839,7.099749999999998,3,6,cluster2
2017-01-15 04:00:00,130.2383901,6.881083333333334,4,6,cluster2
2017-01-15 05:00:00,129.648792,6.93175,5,6,cluster2
2017-01-15 06:00:00,131.8734417,6.693999999999999,6,6,cluster2
2017-01-15 07:00:00,132.5639224,6.212166666666666,7,6,cluster2
2017-01-15 08:00:00,132.5205973,6.1695833333333345,8,6,cluster2
2017-01-15 09:00:00,133.0930328,6.974083333333333,9,6,cluster2
2017-01-15 10:00:00,131.9226272,8.055,10,6,cluster2
2017-01-15 11:00:00,134.5782256,9.1825,11,6,cluster2
2017-01-15 12:00:00,135.3967979,11.069166666666666,12,6,cluster2
2017-01-15 13:00:00,136.8020381,12.720833333333333,13,6,cluster2
2017-01-15 14:00:00,136.8644095,12.777499999999998,14,6,cluster2
2017-01-15 15:00:00,137.675447,13.151666666666666,15,6,cluster2
2017-01-15 16:00:00,138.5917624,13.207499999999998,16,6,cluster2
2017-01-15 17:00:00,139.7736795,11.475833333333334,17,6,cluster2
2017-01-15 18:00:00,141.0083402,10.195833333333335,18,6,cluster2
2017-01-15 19:00:00,140.9790382,9.608333333333334,19,6,cluster2
2017-01-15 20:00:00,141.9748876,9.4425,20,6,cluster2
2017-01-15 21:00:00,139.1786396,9.424999999999997,21,6,cluster2
2017-01-15 22:00:00,140.5870193,9.4525,22,6,cluster2
2017-01-15 23:00:00,138.4389734,9.745384615384616,23,6,cluster2
2017-01-16 00:00:00,138.5132749,9.35416666666667,0,0,cluster2
2017-01-16 01:00:00,137.0887791,9.114166666666668,1,0,cluster2
2017-01-16 02:00:00,135.3769144,8.904166666666665,2,0,cluster2
2017-01-16 03:00:00,133.5281675,7.9925,3,0,cluster2
2017-01-16 04:00:00,133.7962808,7.801666666666667,4,0,cluster2
2017-01-16 05:00:00,138.0387918,7.775583333333334,5,0,cluster2
2017-01-16 06:00:00,156.8370713,6.265499999999999,6,0,cluster2
2017-01-16 07:00:00,175.7508844,5.374583333333334,7,0,cluster2
2017-01-16 08:00:00,265.0263343,5.723916666666667,8,0,cluster3
2017-01-16 09:00:00,343.015491,8.367499999999998,9,0,cluster1
2017-01-16 10:00:00,386.181523,7.5441666666666665,10,0,cluster1
2017-01-16 11:00:00,381.5222957,9.277499999999998,11,0,cluster1
2017-01-16 12:00:00,357.2820069,11.067499999999997,12,0,cluster1
2017-01-16 13:00:00,346.0390388,12.579999999999998,13,0,cluster1
2017-01-16 14:00:00,352.4605721,14.16916666666667,14,0,cluster1
2017-01-16 15:00:00,357.1476363,15.054166666666667,15,0,cluster1
2017-01-16 16:00:00,351.9264385,14.848333333333334,16,0,cluster1
2017-01-16 17:00:00,317.8176547,13.248333333333335,17,0,cluster1
2017-01-16 18:00:00,252.6906109,11.95833333333333,18,0,cluster3
2017-01-16 19:00:00,201.2540894,10.900833333333333,19,0,cluster3
2017-01-16 20:00:00,165.1659555,10.628333333333332,20,0,cluster2
2017-01-16 21:00:00,151.8297781,10.338333333333333,21,0,cluster2
2017-01-16 22:00:00,143.4475224,10.339166666666666,22,0,cluster2
2017-01-16 23:00:00,145.1514337,10.246666666666668,23,0,cluster2
2017-01-17 00:00:00,147.4575011,9.685833333333333,0,1,cluster2
2017-01-17 01:00:00,146.3182812,9.546666666666667,1,1,cluster2
2017-01-17 02:00:00,144.64723,9.17,2,1,cluster2
2017-01-17 03:00:00,140.9976659,8.085833333333332,3,1,cluster2
2017-01-17 04:00:00,140.3431848,8.200833333333334,4,1,cluster2
2017-01-17 05:00:00,141.0062472,7.720666666666667,5,1,cluster2
2017-01-17 06:00:00,161.0134435,7.488333333333333,6,1,cluster2
2017-01-17 07:00:00,194.5366059,6.8750833333333325,7,1,cluster3
2017-01-17 08:00:00,280.5873707,7.7555000000000005,8,1,cluster3
2017-01-17 09:00:00,333.7658961,9.886666666666667,9,1,cluster1
2017-01-17 10:00:00,367.9657254,11.174166666666666,10,1,cluster1
2017-01-17 11:00:00,380.6430264,14.061666666666667,11,1,cluster1
