,Measured Data,Linear Regression,Support Vector Regression,Decision Tree Regression,Random Forest Regression,Random Forest Regression (standardized data),Gradient Boosting,Extreme Gradient Boosting,Bootstrapping,Neural Networks
870,348.0717604,287.9090486169931,323.1494864264098,370.7337179,327.0126187426424,309.8713726240057,329.0091424272204,358.64288,362.60561519,310.77301296350794
871,148.7484635,144.92517693002816,144.8328864081106,149.0762273,151.6079785096992,149.847377818679,146.83767853123277,151.00293,150.98688514000003,146.84483211315955
872,138.2097899,119.49064549679242,138.036383399919,138.694738,138.56999783790727,138.20797108837792,138.30508120241333,138.31221,137.54563914,134.36774028524616
873,201.3895065,235.0635369490266,203.37520389263165,189.9253083,208.29462735585267,208.63720822199343,205.31930167016475,207.24728,213.90277909000002,208.679037024791
874,214.5414999,174.38448373019443,202.52555834101358,235.4260818,217.18470033564566,218.8288835902971,207.80423696939576,220.33926,213.5513016,199.61353804430735
875,343.5500432,377.62591032296893,352.70422827755374,327.1842483,344.74193837709953,350.1545761471445,348.6156612574843,337.14197,331.3461788,378.69985017449835
876,171.5389312,194.96302799281085,181.6032433620141,178.8462221,177.59921807010153,177.05113333906135,179.9625194408145,182.90648,183.85205019999998,177.09083264017806
877,116.7012847,133.17419170178147,111.02227225239865,115.6470406,117.90664450071122,118.50661455305011,117.94886225545055,116.578514,116.88205710999998,125.0578471851129
878,135.9510243,138.11933950965067,131.39168725770804,132.2995765,133.78959318860637,135.84954421802504,136.35587970967995,135.50508,128.96358565999998,146.1460764304409
879,164.0627352,134.79864237934066,131.12422564292197,128.9304744,130.69277994619657,130.48547893312917,132.9268893723099,133.63896,129.41485739,133.61228388788913
880,111.4553895,115.58463952653662,115.43924528603168,117.0158626,113.10781746364775,114.17120320942722,112.12636431737909,112.17903,112.63602986999999,111.34365676680973
881,111.9811511,133.46348390455202,115.98903861357553,118.1488035,120.6887274264492,121.23337809508872,121.2107430253609,120.58997,120.09177726,120.23865282157215
882,111.2113457,113.54844063825249,114.50624636466202,110.5953758,112.23243356674578,113.53592560690626,108.90094945958965,110.58188,110.79282942000002,111.14283978487562
883,157.4944826,157.3985725068262,148.525719592319,150.5930244,154.0445725151795,151.71510898744998,152.16317254690787,157.12987,151.48939351000004,154.68323209399927
884,137.4228219,165.8429383433335,139.90326670968108,146.951623,142.75562051584924,142.23379770070224,142.8957809940038,140.36154,140.41717235000002,157.55786299290529
885,312.6307821,366.51952218044914,370.9950421113899,315.91742,348.7021993461723,347.0934439326961,347.06093302119444,338.23795,344.02737278,377.9968421634735
886,174.642013,183.5952053915281,167.07254073042134,167.5999052,176.29961704339567,177.9706530833369,173.93199005300266,169.97847,170.85883178,174.78870200832276
887,352.0880181,333.0220947203443,357.0245092749063,349.1597018,345.77778320040375,342.52230476198815,342.48660655340683,348.80258,354.76714182000006,344.2470335938996
888,186.3789291,169.5073195554593,180.85878924064363,186.0653977,174.5249882792078,169.85310599746376,165.34024286806874,180.51234,183.89234044999998,163.3932985155214
889,134.5106217,139.6717617807011,134.35256640778232,134.6686432,134.92638922301327,135.38092336850514,134.0106178853508,133.93639,132.89744195,132.73162247977697
890,346.0495038,363.2222300446972,369.798078853686,370.9457388,349.73680413211895,350.28373484734016,349.405852042138,338.5215,347.21875825000006,374.68035559650474
891,186.5076486,210.37533835147715,188.86756927665996,191.427873,188.14059374400097,187.3834334200042,186.46790915379378,194.57661,188.29680779,190.83689155293771
